srcdate,filing_date,supplier_gvkey,supplier_tic,customer_tic,customer_gvkey,salecs,total_sale,weight_wji,source
2024-12-31,2025-02-11,028323,AKR,DKS,150139,3.745,396.452,0.009446,both
2024-12-31,2025-02-11,028323,AKR,KSS,025283,2.738,396.452,0.006906,both
2024-12-31,2025-02-11,028323,AKR,LOW,006829,2.648,396.452,0.006679,both
2024-12-31,2025-02-11,028323,AKR,LULU,178015,3.153,396.452,0.007953,both
2024-12-31,,028323,AKR,PETM,,3.536,396.452,0.008919,ours_only
2024-12-31,,028323,AKR,SVU,,2.278,396.452,0.005746,ours_only
2024-12-31,2025-02-11,028323,AKR,TGT,003813,9.233,396.452,0.023289,both
2024-12-31,2025-02-11,028323,AKR,TPR,140541,1.8,396.452,0.00454,both
2024-12-31,2025-02-11,028323,AKR,ULTA,178704,2.199,396.452,0.005547,both
2024-12-31,2025-02-11,028323,AKR,WEST,038621,3.971,396.452,0.010016,partner_only
2024-12-31,2025-02-17,028338,RIG,EQNR,220546,458.12,3524.0,0.13,both
2024-12-31,2025-02-19,028340,SKT,AEO,030059,10.203,538.836,0.018935,partner_only
2024-12-31,2025-02-19,028340,SKT,CAL,002436,4.608,538.836,0.008552,both
2024-12-31,2025-02-19,028340,SKT,COLM,105936,7.241,538.836,0.013438,both
2024-12-31,2025-02-19,028340,SKT,CPRI,198058,5.925,538.836,0.010996,both
2024-12-31,2025-02-19,028340,SKT,CRI,150278,6.254,538.836,0.011606,both
2024-12-31,2025-02-19,028340,SKT,CROX,164755,4.279,538.836,0.007941,both
2024-12-31,2025-02-19,028340,SKT,GAP,004990,17.774,538.836,0.032986,both
2024-12-31,2025-02-19,028340,SKT,LEVI,016476,5.266,538.836,0.009773,both
2024-12-31,2025-02-19,028340,SKT,LUXTY,020196,6.254,538.836,0.011606,both
2024-12-31,2025-02-19,028340,SKT,PVH,008551,8.558,538.836,0.015882,both
2024-12-31,2025-02-19,028340,SKT,RL,064891,4.608,538.836,0.008552,both
2024-12-31,2025-02-19,028340,SKT,SIG,015520,6.912,538.836,0.012828,both
2024-12-31,2025-02-19,028340,SKT,SKX,121142,5.925,538.836,0.010996,both
2024-12-31,2025-02-19,028340,SKT,TPR,140541,10.532,538.836,0.019546,both
2024-12-31,2025-02-19,028340,SKT,UAA,165052,10.203,538.836,0.018935,both
2024-12-31,,028340,SKT,VFC,,5.266,538.836,0.009773,ours_only
2024-12-31,2025-02-19,028340,SKT,VRA,185195,3.949,538.836,0.007329,both
2024-12-31,2025-02-05,028349,ALL,EXAS,141277,207.468,64106.0,0.003236,partner_only
2024-12-31,2025-02-05,028349,ALL,OHI,025633,97.971,64106.0,0.001528,partner_only
2024-12-31,2025-02-19,028408,THRM,ADNT,027333,157.0,1451.57,0.108159,both
2024-12-31,2025-02-19,028408,THRM,F,004839,130.641,1451.57,0.09,both
2024-12-31,2025-02-19,028408,THRM,GM,005073,188.704,1451.57,0.13,partner_only
2024-12-31,2025-02-19,028408,THRM,HMC,005691,58.063,1451.57,0.04,partner_only
2024-12-31,2025-02-19,028408,THRM,LEA,016477,231.0,1451.57,0.159138,both
2024-12-31,,028408,THRM,MBGYY,,101.61,1451.57,0.07,ours_only
2024-12-31,2025-02-19,028408,THRM,STLA,101276,58.063,1451.57,0.04,both
2024-12-31,2025-02-06,028485,CIGI,PAC,166385,491.458,4822.024,0.101919,partner_only
2024-12-31,2025-02-27,028535,SIM,USA,014729,62.801,1615.218,0.038881,partner_only
2024-12-31,,028670,IIPR,CRLBF,,16.456,319.505,0.051505,ours_only
2024-12-31,,028670,IIPR,CURLF,,21.486,319.505,0.067248,ours_only
2024-12-31,2025-02-19,028670,IIPR,EXAS,141277,2.442,319.505,0.007643,partner_only
2024-12-31,,028670,IIPR,FFNTF,,9.266,319.505,0.029001,ours_only
2024-12-31,,028670,IIPR,GTBIF,,24.555,319.505,0.076853,ours_only
2024-12-31,2025-02-19,028670,IIPR,OHI,025633,16.992,319.505,0.053182,partner_only
2024-12-31,,028670,IIPR,TCNNF,,19.128,319.505,0.059868,ours_only
2024-12-31,2025-03-13,028724,BLDP,RAIL,162742,2.647,69.731,0.03796,partner_only
2024-12-31,2025-02-06,028742,BWA,F,004839,1831.18,14086.0,0.13,both
2024-12-31,,028742,BWA,VWAGY,,1408.6,14086.0,0.1,ours_only
2024-12-31,2025-02-25,028877,KDP,WMT,011259,2514.0,15351.0,0.163768,both
2024-12-31,,028916,IMCI,PRSP,,4.318,6.563,0.657931,ours_only
2024-12-31,2025-03-28,029013,CKPT,TGTX,061711,0.041,0.041,1.0,both
2024-12-31,2025-02-13,029052,LXP,AMZN,064768,18.949,355.279,0.053336,both
2024-12-31,2025-02-13,029052,LXP,EXAS,141277,34.268,355.279,0.096454,partner_only
2024-12-31,2025-02-13,029052,LXP,FDX,004598,6.282,355.279,0.017682,both
2024-12-31,2025-02-13,029052,LXP,FIGS,038770,4.689,355.279,0.013198,both
2024-12-31,2025-02-13,029052,LXP,GXO,039319,7.826,355.279,0.022028,both
2024-12-31,,029052,LXP,NSANY,,13.258,355.279,0.037317,ours_only
2024-12-31,2025-02-13,029052,LXP,OC,008214,6.169,355.279,0.017364,both
2024-12-31,2025-02-13,029052,LXP,OHI,025633,30.87,355.279,0.086889,partner_only
2024-12-31,2025-02-13,029052,LXP,WMT,011259,9.077,355.279,0.025549,both
2024-12-31,2025-02-14,029082,CBL,AEO,030059,11.342,554.206,0.020465,partner_only
2024-12-31,2025-02-14,029082,CBL,ANF,063643,4.228,554.206,0.007629,partner_only
2024-12-31,2025-02-14,029082,CBL,BBWI,006733,9.332,554.206,0.016839,both
2024-12-31,2025-02-14,029082,CBL,BKE,025234,5.723,554.206,0.010326,both
2024-12-31,,029082,CBL,BKS,,4.382,554.206,0.007907,ours_only
2024-12-31,2025-02-14,029082,CBL,CNK,177108,6.084,554.206,0.010978,both
2024-12-31,2025-02-14,029082,CBL,DKS,150139,12.167,554.206,0.021954,both
2024-12-31,2025-02-14,029082,CBL,DRI,031846,3.557,554.206,0.006418,both
2024-12-31,2025-02-14,029082,CBL,FL,011584,10.724,554.206,0.01935,both
2024-12-31,2025-02-14,029082,CBL,GCO,005109,7.733,554.206,0.013953,both
2024-12-31,,029082,CBL,HOTT,,5.104,554.206,0.00921,ours_only
2024-12-31,2025-02-14,029082,CBL,LUXTY,020196,6.29,554.206,0.01135,both
2024-12-31,2025-02-14,029082,CBL,SIG,015520,14.023,554.206,0.025303,both
2024-12-31,2025-02-14,029082,CBL,ULTA,178704,3.918,554.206,0.00707,both
2024-12-31,2025-02-14,029082,CBL,VSCO,039310,13.405,554.206,0.024188,both
2024-12-31,2025-02-06,029099,REG,ACI,025645,33.169,1513.83,0.021911,partner_only
2024-12-31,2025-02-06,029099,REG,BAC,007647,8.487,1513.83,0.005606,both
2024-12-31,2025-02-06,029099,REG,FIVE,171141,5.47,1513.83,0.003613,both
2024-12-31,2025-02-06,029099,REG,GAP,004990,8.984,1513.83,0.005935,both
2024-12-31,2025-02-06,029099,REG,JPM,002968,11.109,1513.83,0.007338,both
2024-12-31,2025-02-06,029099,REG,JWN,007922,10.08,1513.83,0.006659,both
2024-12-31,2025-02-06,029099,REG,KR,006502,30.658,1513.83,0.020252,both
2024-12-31,2025-02-06,029099,REG,KSS,025283,6.381,1513.83,0.004215,both
2024-12-31,,029099,REG,PUSH.1,,34.154,1513.83,0.022561,ours_only
2024-12-31,2025-02-06,029099,REG,ROST,009248,9.374,1513.83,0.006192,both
2024-12-31,2025-02-06,029099,REG,SBUX,025434,9.531,1513.83,0.006296,both
2024-12-31,2025-02-06,029099,REG,TGT,003813,8.485,1513.83,0.005605,both
2024-12-31,2025-02-06,029099,REG,ULTA,178704,6.046,1513.83,0.003994,both
2024-12-31,2025-02-06,029099,REG,WBA,011264,6.961,1513.83,0.004598,both
2024-12-31,2025-02-06,029099,REG,WFC,008007,7.937,1513.83,0.005243,both
2024-12-31,,029099,REG,WFM,,31.102,1513.83,0.020545,ours_only
2024-12-31,2025-02-06,029099,REG,WOOF,037502,7.426,1513.83,0.004905,partner_only
2024-12-31,2025-02-06,029099,REG,XPOF,039276,6.066,1513.83,0.004007,both
2024-12-31,2025-02-10,029127,INCY,LLY,006730,,4241.217,,partner_only
2024-12-31,2025-02-10,029127,INCY,NVS,101310,,4241.217,,partner_only
2024-12-31,2025-03-13,029151,CNTY,WEST,038621,87.5,575.919,0.151931,partner_only
2024-12-31,2025-02-17,029156,UFPI,HD,005680,1130.893,6652.309,0.17,both
2024-12-31,2025-02-17,029156,UFPI,LOW,006829,731.754,6652.309,0.11,both
2024-12-31,2025-02-04,029191,ICHR,AMAT,001704,300.263,849.04,0.35365,both
2024-12-31,2025-02-04,029191,ICHR,ASML,061214,,849.04,,partner_only
2024-12-31,2025-02-04,029191,ICHR,LRCX,006565,319.099,849.04,0.375835,both
2024-12-31,2025-02-26,029382,SHOO,AMZN,064768,,2282.927,,partner_only
2024-12-31,2025-02-26,029382,SHOO,BURL,018675,,2282.927,,partner_only
2024-12-31,2025-02-26,029382,SHOO,DBI,024171,,2282.927,,partner_only
2024-12-31,2025-02-26,029382,SHOO,JWN,007922,,2282.927,,partner_only
2024-12-31,2025-02-26,029382,SHOO,M,004611,,2282.927,,partner_only
2024-12-31,2025-02-26,029382,SHOO,ROST,009248,,2282.927,,partner_only
2024-12-31,2025-02-26,029382,SHOO,TGT,003813,,2282.927,,partner_only
2024-12-31,2025-02-26,029382,SHOO,TJX,011672,,2282.927,,partner_only
2024-12-31,2025-02-26,029382,SHOO,WMT,011259,,2282.927,,partner_only
2024-12-31,2025-02-25,029449,UFPT,ISRG,136725,145.273,504.421,0.288,both
2024-12-31,2025-02-25,029449,UFPT,SYK,010115,77.681,504.421,0.154,both
2024-12-31,2025-02-04,029537,TRVG,BKNG,119314,181.307,477.123,0.380001,both
2024-12-31,2025-02-27,029760,KRP,EOG,016478,,309.307,,partner_only
2024-12-31,2025-02-27,029760,KRP,OXY,008068,,309.307,,partner_only
2024-12-31,2025-02-27,029760,KRP,PXD,014359,,309.307,,partner_only
2024-12-31,2025-02-27,029760,KRP,VTLE,187961,,309.307,,partner_only
2024-12-31,2025-02-27,029868,MAC,AEO,030059,,720.852,,partner_only
2024-12-31,2025-02-27,029868,MAC,DKS,150139,,720.852,,partner_only
2024-12-31,2025-02-27,029868,MAC,FL,011584,,720.852,,partner_only
2024-12-31,2025-02-27,029868,MAC,GAP,004990,,720.852,,partner_only
2024-12-31,2025-02-27,029868,MAC,SIG,015520,,720.852,,partner_only
2024-12-31,2025-02-27,029868,MAC,VSCO,039310,,720.852,,partner_only
2024-12-31,2025-02-19,029955,BHC,CAH,002751,1347.5,9625.0,0.14,both
2024-12-31,2025-02-19,029955,BHC,COR,031673,1828.75,9625.0,0.19,both
2024-12-31,2025-02-19,029955,BHC,MCK,007171,1443.75,9625.0,0.15,both
2024-12-31,2025-01-21,029984,PLD,AMZN,064768,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,BRK.B,002176,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,CLX,003121,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,FDX,004598,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,GCT,041507,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,GXO,039319,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,HD,005680,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,K,006375,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,LULU,178015,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,NL,007658,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,PEP,008479,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,R,009299,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,TSLA,184996,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,UPS,010920,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,W,021540,,8642.964,,partner_only
2024-12-31,2025-01-21,029984,PLD,WMT,011259,,8642.964,,partner_only
2024-12-31,2025-02-11,030067,ADC,BBY,002184,21.13,617.095,0.034241,both
2024-12-31,2025-02-11,030067,ADC,BURL,018675,14.019,617.095,0.022718,both
2024-12-31,2025-02-11,030067,ADC,DLTR,031587,18.17,617.095,0.029444,both
2024-12-31,2025-02-11,030067,ADC,EXAS,141277,42.218,617.095,0.068414,partner_only
2024-12-31,2025-02-11,030067,ADC,HD,005680,10.68,617.095,0.017307,partner_only
2024-12-31,2025-02-11,030067,ADC,LOW,006829,17.884,617.095,0.028981,both
2024-12-31,2025-02-11,030067,ADC,OHI,025633,32.39,617.095,0.052488,partner_only
2024-12-31,2025-02-11,030067,ADC,SHW,009667,11.809,617.095,0.019136,partner_only
2024-12-31,2025-02-11,030067,ADC,TSCO,029736,30.8,617.095,0.049911,both
2024-12-31,2025-02-11,030067,ADC,WMT,011259,38.46,617.095,0.062324,both
2024-12-31,2025-03-12,030137,NKTR,AZN,028272,16.733,98.427,0.170004,both
2024-12-31,2025-03-12,030137,NKTR,PFE,008530,11.811,98.427,0.119998,both
2024-12-31,2025-02-19,030145,PUMP,EOG,016478,153.094,1444.286,0.106,both
2024-12-31,2025-02-19,030145,PUMP,PR,026864,215.199,1444.286,0.149,both
2024-12-31,2025-02-19,030145,PUMP,PXD,014359,23.109,1444.286,0.016,partner_only
2024-12-31,2025-03-27,030220,SYPR,ADI,001632,,140.18,,partner_only
2024-12-31,2025-03-27,030220,SYPR,NOC,007985,32.241,140.18,0.229997,both
2024-12-31,2025-02-27,030259,PENN,OHI,025633,894.622,6578.1,0.136,partner_only
2024-12-31,2025-01-29,030284,LBRT,OXY,008068,,4315.161,,partner_only
2024-12-31,2025-02-11,030298,HIW,ALB,029751,7.154,842.53,0.008491,both
2024-12-31,2025-02-11,030298,HIW,BAC,007647,30.168,842.53,0.035806,both
2024-12-31,2025-02-11,030298,HIW,CI,002547,5.187,842.53,0.006156,partner_only
2024-12-31,2025-02-11,030298,HIW,GPN,141913,5.055,842.53,0.006,both
2024-12-31,2025-02-11,030298,HIW,JPM,002968,6.508,842.53,0.007724,both
2024-12-31,2025-02-11,030298,HIW,PPG,008247,11.284,842.53,0.013393,both
2024-12-31,2025-02-27,030311,VRDN,ZBIO,050517,0.302,0.302,1.0,both
2024-12-31,2025-02-24,030443,FDP,WMT,011259,385.218,4280.2,0.09,both
2024-12-31,,030822,O,BJ.1,,79.533,5302.541,0.014999,ours_only
2024-12-31,2025-02-24,030822,O,CVS,007241,59.65,5302.541,0.011249,partner_only
2024-12-31,2025-02-24,030822,O,DG,004016,164.037,5302.541,0.030936,both
2024-12-31,2025-02-24,030822,O,EXAS,141277,507.024,5302.541,0.095619,partner_only
2024-12-31,2025-02-24,030822,O,FDX,004598,94.446,5302.541,0.017811,both
2024-12-31,2025-02-24,030822,O,HD,005680,54.679,5302.541,0.010312,partner_only
2024-12-31,,030822,O,LTM.2,,94.446,5302.541,0.017811,ours_only
2024-12-31,2025-02-24,030822,O,MAIN,178529,24.854,5302.541,0.004687,partner_only
2024-12-31,2025-02-24,030822,O,OHI,025633,208.775,5302.541,0.039373,partner_only
2024-12-31,2025-02-24,030822,O,SDA,037839,74.562,5302.541,0.014062,partner_only
2024-12-31,2025-02-24,030822,O,SPAI,050297,59.65,5302.541,0.011249,partner_only
2024-12-31,2025-02-24,030822,O,TSCO,029736,59.65,5302.541,0.011249,both
2024-12-31,2025-02-24,030822,O,WYNN,149318,99.416,5302.541,0.018749,both
2024-12-31,,030838,TGS,MGS.2,,110.201,1183.064,0.093149,ours_only
2024-12-31,2025-02-27,030838,TGS,PAM,212950,48.12,1183.064,0.040674,both
2024-12-31,2025-01-22,030861,KNX,WMT,011259,933.67,7410.078,0.126,both
2024-12-31,2025-01-21,030990,COF,USA,014729,26692.0,53965.0,0.494617,partner_only
2024-12-31,2025-03-05,031059,ZYME,JAZZ,177287,62.627,76.304,0.820756,both
2024-12-31,2025-01-29,031142,STM,AAPL,001690,1924.005,13269.0,0.145,both
2024-12-31,2025-02-10,031843,HLIT,AAPL,001690,,678.722,,partner_only
2024-12-31,2025-02-10,031843,HLIT,CHTR,126136,122.17,678.722,0.18,both
2024-12-31,2025-02-10,031843,HLIT,SBGI,060800,,678.722,,partner_only
2024-12-31,2025-02-18,032154,JBGS,AMZN,064768,16.622,551.788,0.030124,both
2024-12-31,2025-02-18,032154,JBGS,LMT,006774,10.276,551.788,0.018623,both
2024-12-31,2025-02-27,032285,ECVT,LYB,294524,,704.493,,partner_only
2024-12-31,2025-02-27,032285,ECVT,VLO,015247,,704.493,,partner_only
2024-12-31,2025-02-27,032285,ECVT,XOM,004503,,704.493,,partner_only
2024-12-31,2025-05-15,032345,BRQSF,INTC,006008,,27.713,,partner_only
2024-12-31,2025-05-15,032345,BRQSF,MRVL,137310,,27.713,,partner_only
2024-12-31,2025-05-15,032345,BRQSF,VZ,002136,,27.713,,partner_only
2024-12-31,2025-02-26,032352,HBB,AMZN,064768,157.126,654.693,0.24,both
2024-12-31,2025-02-26,032352,HBB,WMT,011259,189.861,654.693,0.29,both
2024-12-31,,032365,SYBX,RHHBY,,0.008,0.008,1.0,ours_only
2024-12-31,2025-02-13,032382,ROKU,AMZN,064768,,4112.898,,partner_only
2024-12-31,2025-02-13,032382,ROKU,BBY,002184,,4112.898,,partner_only
2024-12-31,2025-02-13,032382,ROKU,TGT,003813,,4112.898,,partner_only
2024-12-31,2025-02-13,032382,ROKU,WMT,011259,,4112.898,,partner_only
2024-12-31,2025-03-26,032451,OPTN,CAH,002751,,78.226,,partner_only
2024-12-31,2025-03-26,032451,OPTN,MCK,007171,,78.226,,partner_only
2024-12-31,2025-03-27,032525,SPRO,GSK,005180,27.025,47.977,0.563291,both
2024-12-31,2025-03-27,032525,SPRO,PFE,008530,0.371,47.977,0.007733,both
2024-12-31,2025-02-20,032580,VICI,CZR,021808,1294.878,3865.3,0.335001,both
2024-12-31,,032580,VICI,MGM,,1366.816,3865.3,0.353612,ours_only
2024-12-31,2025-02-26,032638,ACMR,PXLW,135044,93.072,782.118,0.119,partner_only
2024-12-31,2025-02-20,032671,PKST,AMZN,064768,9.978,228.073,0.043749,both
2024-12-31,2025-02-20,032671,PKST,FCX,014590,7.867,228.073,0.034493,both
2024-12-31,2025-02-20,032671,PKST,KDP,028877,11.897,228.073,0.052163,partner_only
2024-12-31,2025-02-20,032671,PKST,LPLA,178519,8.853,228.073,0.038817,both
2024-12-31,,032671,PKST,MAXR,,7.916,228.073,0.034708,ours_only
2024-12-31,2025-02-20,032671,PKST,MCK,007171,6.276,228.073,0.027518,both
2024-12-31,2025-02-20,032671,PKST,OHI,025633,10.762,228.073,0.047187,partner_only
2024-12-31,2025-02-20,032671,PKST,RH,111873,7.637,228.073,0.033485,both
2024-12-31,2025-02-20,032671,PKST,TNL,174729,5.928,228.073,0.025992,partner_only
2024-12-31,2025-02-18,032751,ILPT,AMZN,064768,29.856,459.081,0.065034,both
2024-12-31,2025-02-18,032751,ILPT,BRK.B,002176,4.391,459.081,0.009565,partner_only
2024-12-31,,032751,ILPT,FDX1,,127.765,459.081,0.278306,ours_only
2024-12-31,2025-02-18,032751,ILPT,HD,005680,10.098,459.081,0.021996,partner_only
2024-12-31,,032751,ILPT,PARR,,5.269,459.081,0.011477,ours_only
2024-12-31,,032843,CAAP,AMR1,,34.3,1843.267,0.018608,ours_only
2024-12-31,2025-03-19,032843,CAAP,LTM,220487,124.2,1843.267,0.06738,both
2024-12-31,2025-03-19,032851,OSS,ALC,035056,,54.694,,partner_only
2024-12-31,2025-02-25,033133,RCUS,GILD,024856,243.0,258.0,0.94186,both
2024-12-31,2025-02-25,033133,RCUS,TAK,100718,15.0,258.0,0.05814,partner_only
2024-12-31,2025-02-27,033420,LASR,BKTI,001117,23.826,198.548,0.120001,partner_only
2024-12-31,2025-02-27,033420,LASR,RTX,010983,19.855,198.548,0.100001,both
2024-12-31,,033595,MGTX,JNJ,,33.279,33.279,1.0,ours_only
2024-12-31,2025-03-20,033635,AUTL,BNTX,035653,10.12,10.12,1.0,both
2024-12-31,,033684,EPRT,ANCTF,,6.0,452.679,0.013254,ours_only
2024-12-31,,033684,EPRT,EQPT,,19.21,452.679,0.042436,ours_only
2024-12-31,2025-02-12,033684,EPRT,EXAS,141277,58.094,452.679,0.128334,partner_only
2024-12-31,2025-02-12,033684,EPRT,MAIN,178529,1.147,452.679,0.002534,partner_only
2024-12-31,2025-02-12,033684,EPRT,OHI,025633,26.224,452.679,0.057931,partner_only
2024-12-31,,033698,STIM,GBNHF,,8.987,74.89,0.120003,ours_only
2024-12-31,2025-03-31,033725,DVLT,AMZN,064768,0.481,2.674,0.17988,both
2024-12-31,,033759,TENB,IM,,306.007,900.021,0.34,ours_only
2024-12-31,2025-02-27,033850,OPRA,GOOGL,160329,193.294,480.648,0.402153,both
2024-12-31,2025-02-25,033955,ELAN,COR,031673,488.29,4439.0,0.11,both
2024-12-31,2025-02-18,034010,CRK,EPD,112876,219.971,1253.58,0.175474,partner_only
2024-12-31,2025-02-26,034034,STR,COP,008549,68.686,624.414,0.110001,both
2024-12-31,2025-02-26,034034,STR,CVX,002991,56.197,624.414,0.09,both
2024-12-31,2025-02-26,034034,STR,DVN,014934,31.221,624.414,0.05,both
2024-12-31,2025-02-26,034034,STR,EOG,016478,18.732,624.414,0.029999,both
2024-12-31,2025-02-26,034034,STR,FANG,170750,37.465,624.414,0.06,both
2024-12-31,2025-02-26,034034,STR,PR,026864,31.221,624.414,0.05,both
2024-12-31,2025-02-26,034034,STR,VTLE,187961,18.732,624.414,0.029999,partner_only
2024-12-31,2025-02-26,034034,STR,XOM,004503,62.441,624.414,0.099999,both
2024-12-31,2025-02-20,034051,GTX,F,004839,354.0,3475.0,0.101871,both
2024-12-31,2025-03-13,034065,STRO,PCVX,036600,2.576,62.043,0.04152,both
2024-12-31,2025-02-11,034077,ARVN,PFE,008530,,263.4,,partner_only
2024-12-31,2025-03-04,034135,YMAB,CAH,002751,17.037,87.685,0.194298,both
2024-12-31,2025-03-04,034135,YMAB,COR,031673,13.63,87.685,0.155443,both
2024-12-31,2025-03-04,034135,YMAB,MCK,007171,34.926,87.685,0.398312,both
2024-12-31,2025-02-27,034300,VRRM,CAR,003278,118.693,879.207,0.135,both
2024-12-31,2025-02-27,034300,VRRM,HTZ,005600,94.954,879.207,0.108,both
2024-12-31,2025-02-14,034410,MRNA,TAK,100718,,3236.0,,partner_only
2024-12-31,2025-02-14,034410,MRNA,VRTX,024344,23.0,3236.0,0.007108,both
2024-12-31,2025-02-27,034420,MDRR,BIGGQ,012123,0.128,9.822,0.013032,both
2024-12-31,2025-02-27,034420,MDRR,CTRN,163051,0.114,9.822,0.011607,both
2024-12-31,2025-02-27,034420,MDRR,PLNT,024861,0.181,9.822,0.018428,both
2024-12-31,2025-02-27,034420,MDRR,TMUS,017874,0.105,9.822,0.01069,both
2024-12-31,2025-02-26,034616,ALEC,ABBV,016101,46.4,100.558,0.461425,both
2024-12-31,2025-03-28,034753,GIPR,BBY,002184,0.758,9.763,0.07764,both
2024-12-31,2025-03-28,034753,GIPR,DLTR,031587,0.104,9.763,0.010652,both
2024-12-31,2025-03-28,034753,GIPR,EXAS,141277,1.01,9.763,0.103452,partner_only
2024-12-31,2025-03-28,034753,GIPR,KSS,025283,0.951,9.763,0.097409,both
2024-12-31,2025-03-28,034753,GIPR,LZB,006543,0.367,9.763,0.037591,both
2024-12-31,2025-03-28,034753,GIPR,MAIN,178529,0.205,9.763,0.020998,partner_only
2024-12-31,2025-03-28,034753,GIPR,OHI,025633,0.246,9.763,0.025197,partner_only
2024-12-31,2025-03-28,034753,GIPR,PRAA,150477,0.788,9.763,0.080713,both
2024-12-31,2025-03-28,034753,GIPR,SBUX,025434,0.349,9.763,0.035747,both
2024-12-31,2025-03-28,034753,GIPR,SHW,009667,0.127,9.763,0.013008,partner_only
2024-12-31,2025-03-28,034753,GIPR,WBA,011264,0.369,9.763,0.037796,partner_only
2024-12-31,,034883,DTIL,PRVL,,52.7,68.696,0.767148,ours_only
2024-12-31,2025-03-26,034883,DTIL,TGTX,061711,8.244,68.696,0.120007,both
2024-12-31,2025-02-27,034970,AHR,EXAS,141277,22.498,2063.8,0.010901,partner_only
2024-12-31,2025-02-27,034970,AHR,OHI,025633,45.686,2063.8,0.022137,partner_only
2024-12-31,2025-02-28,035014,HOOK,GILD,024856,7.5,43.946,0.170664,both
2024-12-31,2025-02-25,035035,KTB,AMZN,064768,,2607.578,,partner_only
2024-12-31,2025-02-25,035035,KTB,KSS,025283,,2607.578,,partner_only
2024-12-31,2025-02-25,035035,KTB,TGT,003813,,2607.578,,partner_only
2024-12-31,2025-02-25,035035,KTB,WMT,011259,938.728,2607.578,0.36,both
2024-12-31,2025-03-04,035099,MEC,PCAR,008253,97.709,581.604,0.167999,both
2024-12-31,2025-02-25,035137,BCYC,IONS,024040,8.881,35.275,0.251765,both
2024-12-31,2025-02-27,035254,PSNL,MRK,007257,,84.614,,partner_only
2024-12-31,2025-02-27,035254,PSNL,MRNA,034410,23.692,84.614,0.280001,both
2024-12-31,2025-02-27,035254,PSNL,NTRA,024176,25.384,84.614,0.299998,both
2024-12-31,2025-02-27,035254,PSNL,PFE,008530,,84.614,,partner_only
2024-12-31,2025-03-18,035255,STOK,ACAD,141846,36.555,36.555,1.0,both
2024-12-31,2025-02-20,035264,BBIO,BMY,002403,,221.902,,partner_only
2024-12-31,2025-02-25,035376,FULC,SNY,101204,80.0,80.0,1.0,both
2024-12-31,2025-02-05,035497,NVST,HSIC,061494,251.06,2510.6,0.1,both
2024-12-31,2025-02-25,035530,SLNG,CCL,013498,24.599,73.293,0.335626,both
2024-12-31,2025-02-26,035638,VIR,GSK,005180,60.309,74.205,0.812735,both
2024-12-31,,035639,IGMS,GENZ,,2.679,2.679,1.0,ours_only
2024-12-31,2025-03-18,035647,KRRO,NVO,008020,2.271,2.271,1.0,both
